dataset_id	dataset_name	sample_id	probe_id	yugene_value
5040	Christoforou_2008_18246200	Day 7 Nkx2-5 GFP- mESC-derived cells rep 1	1418625_s_at	0.977973202452
6062	Jameson_2012_22438826	Gonad, 11.5 dpc female vascular associated mesenchymal cells rep2	10411452	0.977962495158
6062	Jameson_2012_22438826	Gonad, 12.5 dpc male germ cells rep3	10580590	0.977952492556
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d15 p i with LCMV-Arm CD8+ Acute Day15-3	10353250	0.977952222414
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d30 p i with LCMV-Arm CD8+ Acute Day30-3	10417617	0.97795193822
6346	Brunskill_2014_24780627	Embryo at E9.5, maxillary arch 2	10580590	0.977951648983
6086	Bigas_2012_22802352	endothelial-like cell cKit(-) CD31(+) CD45(-) rep2	10547936	0.97794823203
6062	Jameson_2012_22438826	Gonad, 12.5 dpc male endothelial cells rep2	10411452	0.977942587389
6346	Brunskill_2014_24780627	Embryo at E10.5, mandibular arch 1	10374764	0.977939353652
6501	Nolan_2013_23871589a	Liver Day 4 Post Hepatectomy C	10492658	0.9779381787
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc male germ cells rep2	10532027	0.977934991098
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc male germ cells rep2	10523354	0.977934991098
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc male germ cells rep2	10384552	0.977934991098
6346	Brunskill_2014_24780627	Embryo at E9.5, cranial mesenchyme 5	10374764	0.977933760103
6346	Brunskill_2014_24780627	Embryo at E9.5, otic vesicle 2	10547936	0.977931630998
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female endothelial cells rep2	10528167	0.977926139413
5001	Ieda_2010_20691899	aMHC neonatal cardiomyocytes GFP+ rep1	10571876	0.977916202134
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch epidermal ectoderm 3	10514368	0.977906264066
6346	Brunskill_2014_24780627	Embryo at E9.5, epidermal ectoderm 6	10423180	0.977904425737
6346	Brunskill_2014_24780627	Embryo at E9.5, neuroepithelium 3	10411452	0.977889588261
6271	Doyle_2008_19013282	Layer 5b Neurons, Cortex, TRAP RNA, replicate 3	1418625_s_at	0.977883220611
6501	Nolan_2013_23871589a	Muscle B	10481344	0.977881612602
6271	Doyle_2008_19013282	Layer 6 Neurons, Cortex, TRAP RNA, replicate 1	1418625_s_at	0.977877521406
6501	Nolan_2013_23871589a	Liver Steady State C v2	10513181	0.977876819122
6501	Nolan_2013_23871589a	Liver Steady State C	10513181	0.977876819122
6271	Doyle_2008_19013282	Bergmann Glia, Cerebellum, Unbound RNA, replicate 2	1418625_s_at	0.977872092899
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d15 p i with LCMV-Clone 13 CD8+ Chronic Day15-1	10411452	0.977863135428
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch 5	10605554	0.977862428127
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch 5	10553516	0.977862428127
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d30 p i with LCMV-Arm CD8+ Acute Day30-3	10532027	0.977858766999
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d30 p i with LCMV-Arm CD8+ Acute Day30-3	10523354	0.977858766999
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d30 p i with LCMV-Arm CD8+ Acute Day30-3	10384552	0.977858766999
4000	Asselin-Labat_2010_20383121	MaSC_GSM511129	ILMN_1377924	0.97785807114
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch 1	10547936	0.977853821404
6346	Brunskill_2014_24780627	Embryo at E9.5, cranial mesenchyme 2	10417617	0.97784837395
5001	Ieda_2010_20691899	aMHC neonatal cardio fibroblasts GFP- rep3	10605554	0.977846726859
5001	Ieda_2010_20691899	aMHC neonatal cardio fibroblasts GFP- rep3	10553516	0.977846726859
6346	Brunskill_2014_24780627	Embryo at E10.5, mandibular arch 3	10571876	0.977841453961
6346	Brunskill_2014_24780627	Embryo at E10.5, control neuroepithelium not flanking facial emincences 3	10447699	0.977834047566
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch epidermal ectoderm 4	10417617	0.977826952663
6062	Jameson_2012_22438826	Gonad, 11.5 dpc male supporting cell precursors (pre-Sertoli) rep3	10605554	0.977825202035
6062	Jameson_2012_22438826	Gonad, 11.5 dpc male supporting cell precursors (pre-Sertoli) rep3	10553516	0.977825202035
6501	Nolan_2013_23871589a	Liver Day 4 Post Hepatectomy A	10374764	0.977823245549
6310	Mackay_2013_24162776	spleen_naive_1	10532027	0.97781761675
6310	Mackay_2013_24162776	spleen_naive_1	10523354	0.97781761675
6310	Mackay_2013_24162776	spleen_naive_1	10384552	0.97781761675
6062	Jameson_2012_22438826	Gonad, 11.5 dpc male supporting cell precursors (pre-Sertoli) rep1	10513181	0.977809047376
6062	Jameson_2012_22438826	Gonad, 12.5 dpc female germ cells rep1	10579769	0.977803536597
6346	Brunskill_2014_24780627	Embryo at E10.5, control neuroepithelium not flanking facial emincences 2	10547936	0.977802627292
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc male Sertoli cells rep2	10547936	0.97779908668
6501	Nolan_2013_23871589a	Bone Marrow Steady State B v2	10571876	0.97779379724
6501	Nolan_2013_23871589a	Bone Marrow Steady State B	10571876	0.97779379724
6346	Brunskill_2014_24780627	Embryo at E9.5, epidermal ectoderm 6	10492658	0.977792600109
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female vascular associated mesenchymal stromal cells (sorted on Mafb-EGFP) rep1	10422161	0.977790944551
6310	Mackay_2013_24162776	spleen_tcm_2	10532027	0.977788608882
6310	Mackay_2013_24162776	spleen_tcm_2	10523354	0.977788608882
6310	Mackay_2013_24162776	spleen_tcm_2	10384552	0.977788608882
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d30 p i with LCMV-Arm CD8+ Acute Day30-2	10532027	0.977788564998
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d30 p i with LCMV-Arm CD8+ Acute Day30-2	10523354	0.977788564998
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d30 p i with LCMV-Arm CD8+ Acute Day30-2	10384552	0.977788564998
6501	Nolan_2013_23871589a	Testis B	10498405	0.977786251421
6346	Brunskill_2014_24780627	Embryo at E8.5, non-floor plate neural epithelium 3	10447699	0.977785381988
6346	Brunskill_2014_24780627	Embryo at E10.5, neuroepithelium underlying lateral nasal prominence 1	10447699	0.977784550247
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d15 p i with LCMV-Arm CD8+ Acute Day15	10565921	0.9777780178
6062	Jameson_2012_22438826	Gonad, 12.5 dpc female vascular associated mesenchymal stromal cells (sorted on Mafb-EGFP) rep2	10481344	0.977776644898
6062	Jameson_2012_22438826	Gonad, 12.5 dpc male germ cells rep2	10565921	0.97777149866
6313	Doering_2012_23159438	Naive CD44Lo CD8+ T cells from C57BL/6 CD8+ Naive-1	10579769	0.977771214472
6501	Nolan_2013_23871589a	Spleen C	10455780	0.97776403984
6156	Alikhan_2011_21762674	5 days post surgery Vehicle rep 5	ILMN_1377924	0.977763709389
6346	Brunskill_2014_24780627	Embryo at E9.5, mandibular arch 4	10455780	0.977762401745
6062	Jameson_2012_22438826	Gonad, 11.5 dpc female vascular associated mesenchymal cells rep2	10422161	0.977753391258
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female supporting cell precursors (follicle cells/pre-Granulosa cells) rep2	10411452	0.977736298813
6062	Jameson_2012_22438826	Gonad, 11.5 dpc female supporting cell precursors (follicle cells/pre-Granulosa cells) rep1	10481344	0.977729501337
6062	Jameson_2012_22438826	Gonad, 11.5 dpc male supporting cell precursors (pre-Sertoli) rep1	10423180	0.977726986511
6346	Brunskill_2014_24780627	Embryo at E10.5, olfactory pit 1	10514368	0.977722075164
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d6 p i with LCMV-Arm CD8+ Acute Day6-2	10547936	0.977720592103
4000	Asselin-Labat_2010_20383121	luminal_GSM511125	ILMN_1377924	0.97771970238
6346	Brunskill_2014_24780627	Embryo at E9.5, cranial mesenchyme 3	10528167	0.977716353793
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female vascular associated mesenchymal stromal cells (sorted on Smaa-EYFP)rep2	10481344	0.977713504512
6346	Brunskill_2014_24780627	Embryo at E10.5, neuroepithelium underlying lateral nasal prominence 2	10571876	0.977710838227
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female vascular associated mesenchymal stromal cells (sorted on Mafb-EGFP) rep2	10422161	0.977694379576
6062	Jameson_2012_22438826	P0 mouse (from Steve Potter) rep1	10422655	0.977679453275
6346	Brunskill_2014_24780627	Embryo at E9.5, epidermal ectoderm 5	10422655	0.977675487539
6310	Mackay_2013_24162776	skin_trm_1	10353250	0.977667642378
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch 5	10513181	0.977661358667
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female endothelial cells rep3	10545765	0.977659885038
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female endothelial cells rep3	10501857	0.977659885038
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female endothelial cells rep3	10496626	0.977659885038
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female endothelial cells rep3	10491967	0.977659885038
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female endothelial cells rep3	10480032	0.977659885038
6310	Mackay_2013_24162776	spleen_tcm_2	10545765	0.97765870137
6310	Mackay_2013_24162776	spleen_tcm_2	10501857	0.97765870137
6310	Mackay_2013_24162776	spleen_tcm_2	10496626	0.97765870137
6310	Mackay_2013_24162776	spleen_tcm_2	10491967	0.97765870137
6310	Mackay_2013_24162776	spleen_tcm_2	10480032	0.97765870137
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d8 p i with LCMV-Clone 13 CD8+ Chronic Day8-1	10411452	0.977657141903
6501	Nolan_2013_23871589a	Spleen B	10481344	0.977654467444
6643	Dejosez_2013_24030493	shTop1/Mock mixed RNA rep2	1418625_s_at	0.977654203152
5001	Ieda_2010_20691899	aMHC neonatal cardiac fibroblasts 2 weeks GFP- rep1	10447699	0.977647942335
6346	Brunskill_2014_24780627	Embryo at E10.5, neuroepithelium underlying lateral nasal prominence 5	10579769	0.977646740821
6231	Kojima_2013_24139757	epiblast_LB2	ILMN_2758581	0.977644936181
5001	Ieda_2010_20691899	aMHC neonatal cardiac fibroblasts 2 weeks GFP- rep3	10422655	0.977643465167
6501	Nolan_2013_23871589a	Spleen A	10481344	0.977632792145
5001	Ieda_2010_20691899	aMHC induced cardiomyocytes 2 weeks GFP+ rep2	10513181	0.977631181095
6346	Brunskill_2014_24780627	Embryo at E8.5, mesenchyme 3	10605554	0.977628714298
6346	Brunskill_2014_24780627	Embryo at E8.5, mesenchyme 3	10553516	0.977628714298
6346	Brunskill_2014_24780627	Embryo at E9.5, otic vesicle 1	10411452	0.977618209653
6264	Ding_2012_22281595	Whole BM, replicate 2	10353189	0.977606720279
6346	Brunskill_2014_24780627	Embryo at E10.5, olfactory pit 4	10455780	0.977600553446
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc male interstitial cells rep3	10422161	0.977599051062
6062	Jameson_2012_22438826	P0 mouse (from Steve Potter) rep1	10498405	0.977590443647
6062	Jameson_2012_22438826	Gonad, 12.5 dpc male Sertoli cells rep1	10605554	0.977584707035
6062	Jameson_2012_22438826	Gonad, 12.5 dpc male Sertoli cells rep1	10553516	0.977584707035
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d30 p i with LCMV-Arm CD8+ Acute Day30-3	10353250	0.977579337813
6346	Brunskill_2014_24780627	Embryo at E9.5, cranial mesenchyme 4	10513181	0.977574375641
6346	Brunskill_2014_24780627	Embryo at E10.5, neuroepithelium underlying lateral nasal prominence 6	10565921	0.977571847653
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc male endothelial cells rep2	10411452	0.977564528397
6346	Brunskill_2014_24780627	Embryo at E10.5, neuroepithelium underlying lateral nasal prominence 2	10498405	0.977564126307
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female supporting cell precursors (follicle cells/pre-Granulosa cells) rep1	10481344	0.977557877749
6313	Doering_2012_23159438	Naive CD44Lo CD8+ T cells from C57BL/6 CD8+ Naive-1	10528167	0.977553454646
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d15 p i with LCMV-Arm CD8+ Acute Day15	10545765	0.977543754885
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d15 p i with LCMV-Arm CD8+ Acute Day15	10501857	0.977543754885
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d15 p i with LCMV-Arm CD8+ Acute Day15	10496626	0.977543754885
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d15 p i with LCMV-Arm CD8+ Acute Day15	10491967	0.977543754885
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d15 p i with LCMV-Arm CD8+ Acute Day15	10480032	0.977543754885
6062	Jameson_2012_22438826	Gonad, 11.5 dpc male vascular associated mesenchymal cells rep3	10605554	0.977541024241
6062	Jameson_2012_22438826	Gonad, 11.5 dpc male vascular associated mesenchymal cells rep3	10553516	0.977541024241
6062	Jameson_2012_22438826	Gonad and mesonephros, 11.5 dpc male endothelial cells rep3	10605554	0.977532245544
6062	Jameson_2012_22438826	Gonad and mesonephros, 11.5 dpc male endothelial cells rep3	10553516	0.977532245544
6316	Liu_2012_22987803	CD4T_Cxcr5+Bcl6+_1	10386947	0.977530516451
6346	Brunskill_2014_24780627	Embryo at E9.5, maxillary arch 5	10422161	0.977527635269
4000	Asselin-Labat_2010_20383121	luminal_GSM511134	ILMN_1246408	0.977523442032
6346	Brunskill_2014_24780627	Embryo at E9.5, epidermal ectoderm 5	10547936	0.97751641075
6346	Brunskill_2014_24780627	Embryo at E10.5, neuroepithelium underlying lateral nasal prominence 2	10422161	0.977515229803
6346	Brunskill_2014_24780627	Embryo at E10.5, lateral nasal eminence 4	10374764	0.977501800079
6062	Jameson_2012_22438826	P0 mouse (from Steve Potter) rep1	10514368	0.977501492117
6346	Brunskill_2014_24780627	Embryo at E9.5, epidermal ectoderm 3	10411452	0.977499258796
6062	Jameson_2012_22438826	Gonad, 12.5 dpc male germ cells rep3	10532027	0.977496767103
6062	Jameson_2012_22438826	Gonad, 12.5 dpc male germ cells rep3	10523354	0.977496767103
6062	Jameson_2012_22438826	Gonad, 12.5 dpc male germ cells rep3	10384552	0.977496767103
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc male germ cells rep3	10580590	0.977495491741
6501	Nolan_2013_23871589a	Liver Day 6 Post Hepatectomy B	10353189	0.977494732709
6501	Nolan_2013_23871589a	Glomerulus A	10513181	0.977488631017
6346	Brunskill_2014_24780627	Embryo at E10.5, olfactory pit 3	10374764	0.977488525265
6346	Brunskill_2014_24780627	Embryo at E9.5, maxillary arch 5	10605554	0.977474793853
6346	Brunskill_2014_24780627	Embryo at E9.5, maxillary arch 5	10553516	0.977474793853
6346	Brunskill_2014_24780627	Embryo at E10.5, neuroepithelium underlying lateral nasal prominence 5	10565921	0.977461807398
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female endothelial cells rep2	10565921	0.977460591004
6346	Brunskill_2014_24780627	Embryo at E8.5, non-floor plate neural epithelium 3	10455780	0.977459740092
6264	Ding_2012_22281595	Whole BM, replicate 1	10605554	0.977458356845
6264	Ding_2012_22281595	Whole BM, replicate 1	10553516	0.977458356845
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female supporting cell precursors (follicle cells/pre-Granulosa cells) rep3	10481344	0.977456246453
6346	Brunskill_2014_24780627	Embryo at E9.5, neuroepithelium 5	10571876	0.977444296158
6264	Ding_2012_22281595	SCF-GFP+, replicate 2	10422161	0.977435220698
6062	Jameson_2012_22438826	Gonad, 12.5 dpc male germ cells rep2	10532027	0.977434377374
6062	Jameson_2012_22438826	Gonad, 12.5 dpc male germ cells rep2	10523354	0.977434377374
6062	Jameson_2012_22438826	Gonad, 12.5 dpc male germ cells rep2	10384552	0.977434377374
6346	Brunskill_2014_24780627	Embryo at E10.5, mandibular arch 1	10513181	0.977421116257
6346	Brunskill_2014_24780627	Embryo at E10.5, neuroepithelium underlying lateral nasal prominence 2	10481344	0.977417440157
6501	Nolan_2013_23871589a	Liver Steady State B v2	10514368	0.977415812144
6501	Nolan_2013_23871589a	Liver Steady State B	10514368	0.977415812144
4000	Asselin-Labat_2010_20383121	luminal_GSM511124	ILMN_1377924	0.977407361682
6310	Mackay_2013_24162776	spleen_tcm_2	10565921	0.977398921297
6346	Brunskill_2014_24780627	Embryo at E9.5, neuroepithelium 3	10452415	0.977389699633
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d6 p i with LCMV-Clone 13 CD8+ Chronic Day6-1	10481344	0.977384428692
6346	Brunskill_2014_24780627	Embryo at E10.5, rathke's pouch 1	10422655	0.97738431342
6501	Nolan_2013_23871589a	Bone Marrow Day 21 C	10411452	0.97737936441
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d15 p i with LCMV-Clone 13 CD8+ Chronic Day15	10411452	0.977369703377
6310	Mackay_2013_24162776	skin_αβ_detc_2	10411452	0.977364814225
6264	Ding_2012_22281595	Whole BM, replicate 3	10498405	0.977357988539
6346	Brunskill_2014_24780627	Embryo at E8.5, floor plate neural epithelium 4	10417617	0.977354526434
6346	Brunskill_2014_24780627	Embryo at E10.5, olfactory pit 3	10492658	0.977344276695
6346	Brunskill_2014_24780627	Embryo at E10.5, lateral nasal eminence 3	10423180	0.97733565476
6501	Nolan_2013_23871589a	Bone Marrow Day 10 C	10422655	0.977334692857
5001	Ieda_2010_20691899	aMHC neonatal cardiac fibroblasts 4 weeks GFP- rep3	10481344	0.977333865132
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female endothelial cells rep3	10580590	0.977331486964
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch epidermal ectoderm 2	10547936	0.977331272042
5001	Ieda_2010_20691899	aMHC induced cardiomyocytes 2 weeks GFP+ rep2	10423180	0.977328681773
6501	Nolan_2013_23871589a	Heart C	10481344	0.977318149836
6310	Mackay_2013_24162776	spleen_naive_2	10548143	0.977313706072
6062	Jameson_2012_22438826	Gonad, 12.5 dpc interstitial cell subset and fetal Leydig cells rep2	10411452	0.977296411499
5001	Ieda_2010_20691899	aMHC neonatal cardiac fibroblasts 4 weeks GFP- rep3	10411452	0.977289732833
6346	Brunskill_2014_24780627	Embryo at E10.5, mandibular arch 3	10353189	0.977281645294
6501	Nolan_2013_23871589a	Bone Marrow Day 28 B	10455780	0.977279234897
6346	Brunskill_2014_24780627	Embryo at E10.5, rathke's pouch 1	10374764	0.977278907087
6062	Jameson_2012_22438826	Gonad, 12.5 dpc female endothelial cells rep2	10481344	0.977276340709
6346	Brunskill_2014_24780627	Embryo at E10.5, neuroepithelium underlying lateral nasal prominence 2	10374764	0.977270775837
6310	Mackay_2013_24162776	spleen_tcm_2	10580590	0.977269089925
6231	Kojima_2013_24139757	epiblast_EB3	ILMN_2758581	0.977266364454
6310	Mackay_2013_24162776	gut_trm_1	10411452	0.977263184903
6062	Jameson_2012_22438826	Gonad, 12.5 dpc female vascular associated mesenchymal stromal cells (sorted on Mafb-EGFP) rep3	10411452	0.977256797643
6346	Brunskill_2014_24780627	Embryo at E9.5, otic vesicle 3	10422161	0.977252092996
6346	Brunskill_2014_24780627	Embryo at E10.5, medial nasal prominence 2	10513181	0.97724276891
6307	Baldwin_2013_24194523	WT2_d2 3XTPA-Day 2 	1418625_s_at	0.977239419282
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc male germ cells rep1	10353250	0.977229303721
6271	Doyle_2008_19013282	Drd1+ Medium Spiny Neurons, Striatum, Unbound RNA, replicate 1	1418625_s_at	0.97722613986
6062	Jameson_2012_22438826	Gonad, 12.5 dpc male germ cells rep2	10545765	0.977223750225
6062	Jameson_2012_22438826	Gonad, 12.5 dpc male germ cells rep2	10501857	0.977223750225
6062	Jameson_2012_22438826	Gonad, 12.5 dpc male germ cells rep2	10496626	0.977223750225
6062	Jameson_2012_22438826	Gonad, 12.5 dpc male germ cells rep2	10491967	0.977223750225
6062	Jameson_2012_22438826	Gonad, 12.5 dpc male germ cells rep2	10480032	0.977223750225
6080	Stadtfeld_2012_22387999	iPSC normal rep4	1418625_s_at	0.977221569376
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female endothelial cells rep1	10353250	0.977219595517
6106	Ulloa-Montoya_2007_17683608	ESC rep 1	1418625_s_at	0.977209496568
6062	Jameson_2012_22438826	Gonad, 12.5 dpc female endothelial cells rep3	10422161	0.977198026815
6346	Brunskill_2014_24780627	Embryo at E9.5, maxillary arch 4	10565921	0.97718310699
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d30 p i with LCMV-Clone 13 CD8+ Chronic Day30-2	10422161	0.977174815069
6062	Jameson_2012_22438826	Gonad, 12.5 dpc male interstitial cells rep3	10481344	0.97716629729
6346	Brunskill_2014_24780627	Embryo at E10.5, mandibular arch 1	10353189	0.977162280384
6501	Nolan_2013_23871589a	Liver Day 4 Post Hepatectomy C	10426435	0.977153389644
6346	Brunskill_2014_24780627	Embryo at E10.5, mandibular arch 2	10452415	0.977151983708
6231	Kojima_2013_24139757	EpiSCs_CAV2_3_amp	ILMN_1377924	0.977143184069
6346	Brunskill_2014_24780627	Embryo at E10.5, neuroepithelium underlying lateral nasal prominence 1	10374764	0.977141557201
6501	Nolan_2013_23871589a	Bone Marrow Day 28 C	10571876	0.977134727016
6264	Ding_2012_22281595	Whole BM, replicate 3	10353189	0.977134720143
5001	Ieda_2010_20691899	aMHC neonatal cardiomyocytes GFP+ rep1	10492658	0.977134400602
6062	Jameson_2012_22438826	Gonad, 12.5 dpc female germ cells rep2	10548143	0.977133832012
6501	Nolan_2013_23871589a	Spleen C	10605554	0.977129663167
6501	Nolan_2013_23871589a	Spleen C	10553516	0.977129663167
6346	Brunskill_2014_24780627	Embryo at E10.5, mandibular arch 3	10547936	0.977129125367
6290	O'Carroll_2014_24337373	Acute response to LPS rep 3	A_55_P1993629	0.977108756625
6346	Brunskill_2014_24780627	Embryo at E10.5, rathke's pouch 4	10447699	0.97709578183
6346	Brunskill_2014_24780627	Embryo at E9.5, epidermal ectoderm 4	10579769	0.97709479482
6062	Jameson_2012_22438826	Gonad, 12.5 dpc female germ cells rep1	10528167	0.977090424221
6501	Nolan_2013_23871589a	Testis A	10455780	0.977088390888
6455	Zigmond_2014_24890723	KC Steady State, replicate 1	10463064	0.977083942359
6062	Jameson_2012_22438826	Gonad, 12.5 dpc female germ cells rep3	10565921	0.977083332325
6271	Doyle_2008_19013282	Purkinje Neuron, Cerebellum, Unbound RNA, replicate 1	1418625_s_at	0.977079539791
6593	Szulzewsky_2015_25658639	Control microglia, replicate 3	10414431	0.977073594975
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch 3	10447699	0.977072244294
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc male germ cells rep1	10580590	0.977059415186
5001	Ieda_2010_20691899	aMHC neonatal cardiac fibroblasts 2 weeks GFP- rep1	10422655	0.977042369352
6346	Brunskill_2014_24780627	Embryo at E10.5, olfactory pit 1	10605554	0.97703916045
6346	Brunskill_2014_24780627	Embryo at E10.5, olfactory pit 1	10553516	0.97703916045
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch 1	10422655	0.977022968642
6264	Ding_2012_22281595	Whole BM, replicate 1	10513181	0.977021997864
6086	Bigas_2012_22802352	endothelial-like cell cKit(+) CD31(+) CD45(-) rep1	10605554	0.977021203643
6086	Bigas_2012_22802352	endothelial-like cell cKit(+) CD31(+) CD45(-) rep1	10553516	0.977021203643
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d6 p i with LCMV-Arm CD8+ Acute Day6	10481344	0.977016399339
6231	Kojima_2013_24139757	epiblast_EB3	ILMN_1246408	0.977012031724
6501	Nolan_2013_23871589a	Liver Day 6 Post Hepatectomy B	10498405	0.977008311872
6346	Brunskill_2014_24780627	Embryo at E9.5, otic vesicle 3	10481344	0.977003356554
6271	Doyle_2008_19013282	Drd1+ Medium Spiny Neurons, Striatum, Unbound RNA, replicate 2	1418625_s_at	0.977000727318
6346	Brunskill_2014_24780627	Embryo at E9.5, neuroepithelium 5	10353250	0.976996541268
6501	Nolan_2013_23871589a	Heart B	10455780	0.976972318867
6346	Brunskill_2014_24780627	Embryo at E10.5, olfactory pit 2	10492658	0.976967801865
6086	Bigas_2012_22802352	endothelial-like cell cKit(-) CD31(+) CD45(-) rep3	10547936	0.976964663964
6501	Nolan_2013_23871589a	Liver Day 6 Post Hepatectomy B	10571876	0.976964154795
6062	Jameson_2012_22438826	Gonad, 11.5 dpc female mesenchymal cells rep2	10547936	0.976960400885
6031	Miller_2008_18478100	mESC cardiac diff day 6 GFP-, rep 1	1418625_s_at	0.976958702282
6264	Ding_2012_22281595	Whole BM, replicate 3	10422655	0.976956151772
6501	Nolan_2013_23871589a	Bone Marrow Steady State A v2	10492658	0.976955975493
6501	Nolan_2013_23871589a	Bone Marrow Steady State A	10492658	0.976955975493
5001	Ieda_2010_20691899	aMHC induced cardiomyocytes 4 weeks GFP+ rep1	10422655	0.976948063059
6264	Ding_2012_22281595	Whole BM, replicate 2	10422655	0.976944071176
6346	Brunskill_2014_24780627	Embryo at E9.5, neuroepithelium 2	10514368	0.976939781529
6310	Mackay_2013_24162776	spleen_naive_2	10579769	0.976927432006
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d15 p i with LCMV-Arm CD8+ Acute Day15-3	10422161	0.976925770022
6062	Jameson_2012_22438826	Gonad, 12.5 dpc female supporting cell precursors (follicle cells/pre-Granulosa cells) rep2	10411452	0.976924563293
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female endothelial cells rep2	10545765	0.976911054032
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female endothelial cells rep2	10501857	0.976911054032
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female endothelial cells rep2	10496626	0.976911054032
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female endothelial cells rep2	10491967	0.976911054032
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female endothelial cells rep2	10480032	0.976911054032
6346	Brunskill_2014_24780627	Embryo at E9.5, neuroepithelium 4	10498405	0.976898851737
6346	Brunskill_2014_24780627	Embryo at E9.5, neuroepithelium 3	10353250	0.976890060853
6501	Nolan_2013_23871589a	Liver Steady State A v2	10353189	0.976889183074
6501	Nolan_2013_23871589a	Liver Steady State A	10353189	0.976889183074
6271	Doyle_2008_19013282	Bergmann Glia, Cerebellum, Unbound RNA, replicate 3	1418625_s_at	0.976885520754
6346	Brunskill_2014_24780627	Embryo at E10.5, neuroepithelium underlying lateral nasal prominence 6	10548143	0.976883229638
6346	Brunskill_2014_24780627	Embryo at E10.5, neuroepithelium underlying lateral nasal prominence 4	10426435	0.976876837408
