dataset_id	dataset_name	sample_id	probe_id	yugene_value
6346	Brunskill_2014_24780627	Embryo at E10.5, olfactory pit 1	10422655	0.9734394368
5001	Ieda_2010_20691899	aMHC induced cardiomyocytes 2 weeks GFP+ rep1	10571876	0.9734377703
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female meiotic germ cells rep1	10545765	0.9734361398
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female meiotic germ cells rep1	10501857	0.9734361398
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female meiotic germ cells rep1	10496626	0.9734361398
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female meiotic germ cells rep1	10491967	0.9734361398
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female meiotic germ cells rep1	10480032	0.9734361398
6231	Kojima_2013_24139757	epiblast_EB1	ILMN_1246408	0.9734329461
5001	Ieda_2010_20691899	aMHC neonatal cardiac fibroblasts 4 weeks GFP- rep3	10547936	0.9734169812
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female endothelial cells rep3	10532027	0.9734105215
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female endothelial cells rep3	10523354	0.9734105215
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female endothelial cells rep3	10384552	0.9734105215
6310	Mackay_2013_24162776	spleen_naive_2	10452415	0.9734078533
6346	Brunskill_2014_24780627	Embryo at E9.5, neuroepithelium 2	10605554	0.9734035058
6346	Brunskill_2014_24780627	Embryo at E9.5, neuroepithelium 2	10553516	0.9734035058
6346	Brunskill_2014_24780627	Embryo at E8.5, mesenchyme 1	10565921	0.9734024526
6346	Brunskill_2014_24780627	Embryo at E10.5, mandibular arch 2	10353250	0.9733967271
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female meiotic germ cells rep2	10417617	0.9733932437
6501	Nolan_2013_23871589a	Muscle A	10455780	0.9733925203
6346	Brunskill_2014_24780627	Embryo at E9.5, maxillary arch 4	10548143	0.973390854
6271	Doyle_2008_19013282	Layer 5b Neurons, Cortex, Unbound RNA, replicate 1	1418625_s_at	0.9733897348
6346	Brunskill_2014_24780627	Embryo at E10.5, rathke's pouch 2	10520390	0.973386326
6062	Jameson_2012_22438826	Gonad, 11.5 dpc female mesenchymal cells rep3	10605554	0.9733834639
6062	Jameson_2012_22438826	Gonad, 11.5 dpc female mesenchymal cells rep3	10553516	0.9733834639
6446	Pinto_2014_24861132	Cx3cr1-GFP+ CTM (cardiac tissue macrophage) CD45+ CD11b+ Mrc1+ GFP high, replicate 3	A_55_P1993629	0.9733795385
6310	Mackay_2013_24162776	spleen_tem_2	10411452	0.9733741371
6346	Brunskill_2014_24780627	Embryo at E9.5, otic vesicle 5	10422655	0.973361803
6062	Jameson_2012_22438826	Gonad and mesonephros, 11.5 dpc male endothelial cells rep1	10547936	0.9733575448
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female endothelial cells rep1	10547936	0.9733554712
6346	Brunskill_2014_24780627	Embryo at E10.5, mandibular arch 1	10426435	0.973349937
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female vascular associated mesenchymal stromal cells (sorted on Mafb-EGFP) rep3	10481344	0.9733486059
6501	Nolan_2013_23871589a	Spleen B	10423180	0.9733457242
6501	Nolan_2013_23871589a	Liver Steady State C v2	10498405	0.9733431057
6501	Nolan_2013_23871589a	Liver Steady State C	10498405	0.9733431057
6346	Brunskill_2014_24780627	Embryo at E10.5, neuroepithelium underlying lateral nasal prominence 1	10571876	0.973337264
6501	Nolan_2013_23871589a	Testis C	10353189	0.9733277967
6264	Ding_2012_22281595	Whole BM, replicate 1	10514368	0.9733277937
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc male interstitial cells rep3	10481344	0.9733230476
6109	Qin_2012_22286172	Hematopoietic stem precursor cells 8 week replicate 1	101214_f_at	0.9733074284
6062	Jameson_2012_22438826	Gonad, 11.5 dpc male mesenchymal cells rep1	10605554	0.9733047687
6062	Jameson_2012_22438826	Gonad, 11.5 dpc male mesenchymal cells rep1	10553516	0.9733047687
6156	Alikhan_2011_21762674	5 days post surgery CSF rep 5	ILMN_1377924	0.9733033368
6346	Brunskill_2014_24780627	Embryo at E9.5, otic vesicle 1	10422655	0.9733003798
6310	Mackay_2013_24162776	skin_γδ_detc_1	10514368	0.9732917403
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc interstitial cell subset and fetal Leydig cells rep3	10411452	0.973286485
6193	Xue_2013_23961710	Mouse embryo TS 19 rep1	1418625_s_at	0.9732819006
6346	Brunskill_2014_24780627	Embryo at E10.5, medial nasal prominence 4	10562639	0.9732722861
6501	Nolan_2013_23871589a	Glomerulus A	10353189	0.9732693761
6501	Nolan_2013_23871589a	Heart C	10513181	0.973266842
6313	Doering_2012_23159438	Naive CD44Lo CD8+ T cells from C57BL/6 CD8+ Naive	10565921	0.9732646012
6346	Brunskill_2014_24780627	Embryo at E9.5, epidermal ectoderm 3	10528167	0.973259704
6271	Doyle_2008_19013282	Stellate and Basket Neurons, Cerebellum, TRAP RNA, replicate 3	1418625_s_at	0.9732577748
6346	Brunskill_2014_24780627	Embryo at E10.5, mandibular arch epidermal ectoderm 2	10605554	0.9732559376
6346	Brunskill_2014_24780627	Embryo at E10.5, mandibular arch epidermal ectoderm 2	10553516	0.9732559376
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d6 p i with LCMV-Arm CD8+ Acute Day6	10605554	0.9732472498
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d6 p i with LCMV-Arm CD8+ Acute Day6	10553516	0.9732472498
6346	Brunskill_2014_24780627	Embryo at E8.5, mesenchyme 3	10426435	0.973242584
6346	Brunskill_2014_24780627	Embryo at E9.5, maxillary arch 4	10528167	0.9732375192
6310	Mackay_2013_24162776	spleen_naive_3	10452415	0.9732355267
6346	Brunskill_2014_24780627	Embryo at E9.5, neuroepithelium 5	10481344	0.9732315627
6317	Hale_2013_23583644	Day6 Ly6c int Cxcr5 pos 2	1418625_s_at	0.9732310081
6062	Jameson_2012_22438826	Gonad, 12.5 dpc male endothelial cells rep1	10547936	0.9732223063
6313	Doering_2012_23159438	Naive CD44Lo CD8+ T cells from C57BL/6 CD8+ Naive	10528167	0.9732207905
6310	Mackay_2013_24162776	spleen_tcm_3	10579769	0.9732176639
6501	Nolan_2013_23871589a	Liver Steady State B v2	10571876	0.9732156506
6501	Nolan_2013_23871589a	Liver Steady State B	10571876	0.9732156506
6062	Jameson_2012_22438826	Gonad, 11.5 dpc male vascular associated mesenchymal cells rep3	10513181	0.9732077137
6310	Mackay_2013_24162776	spleen_naive_2	10422161	0.9731987762
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d15 p i with LCMV-Arm CD8+ Acute Day15	10532027	0.9731736075
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d15 p i with LCMV-Arm CD8+ Acute Day15	10523354	0.9731736075
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d15 p i with LCMV-Arm CD8+ Acute Day15	10384552	0.9731736075
6346	Brunskill_2014_24780627	Embryo at E10.5, olfactory pit 2	10578545	0.9731715096
6501	Nolan_2013_23871589a	Testis A	10547936	0.973171428
6031	Miller_2008_18478100	mESC cardiac diff day 0, rep 1	1418625_s_at	0.9731540791
6156	Alikhan_2011_21762674	7 days post surgery Vehicle rep 3	ILMN_1377924	0.9731254168
6346	Brunskill_2014_24780627	Embryo at E9.5, cranial mesenchyme 2	10532027	0.9731197437
6346	Brunskill_2014_24780627	Embryo at E9.5, cranial mesenchyme 2	10523354	0.9731197437
6346	Brunskill_2014_24780627	Embryo at E9.5, cranial mesenchyme 2	10384552	0.9731197437
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d6 p i with LCMV-Clone 13 CD8+ Chronic Day6-3	10455780	0.9731136833
6062	Jameson_2012_22438826	Gonad, 11.5 dpc male vascular associated mesenchymal cells rep2	10605554	0.9731126774
6062	Jameson_2012_22438826	Gonad, 11.5 dpc male vascular associated mesenchymal cells rep2	10553516	0.9731126774
5001	Ieda_2010_20691899	aMHC neonatal cardiac fibroblasts 4 weeks GFP- rep1	10605554	0.9731105271
5001	Ieda_2010_20691899	aMHC neonatal cardiac fibroblasts 4 weeks GFP- rep1	10553516	0.9731105271
6346	Brunskill_2014_24780627	Embryo at E10.5, mandibular arch epidermal ectoderm 2	10422655	0.97310394
6501	Nolan_2013_23871589a	Bone Marrow Day 21 C	10481344	0.9731010027
6346	Brunskill_2014_24780627	Embryo at E10.5, neuroepithelium underlying lateral nasal prominence 3	10579769	0.9730941345
6501	Nolan_2013_23871589a	Spleen C	10353189	0.9730907256
6346	Brunskill_2014_24780627	Embryo at E9.5, neuroepithelium 5	10545765	0.973083398
6346	Brunskill_2014_24780627	Embryo at E9.5, neuroepithelium 5	10501857	0.973083398
6346	Brunskill_2014_24780627	Embryo at E9.5, neuroepithelium 5	10496626	0.973083398
6346	Brunskill_2014_24780627	Embryo at E9.5, neuroepithelium 5	10491967	0.973083398
6346	Brunskill_2014_24780627	Embryo at E9.5, neuroepithelium 5	10480032	0.973083398
6346	Brunskill_2014_24780627	Embryo at E10.5, mandibular arch 4	10492658	0.9730782654
6346	Brunskill_2014_24780627	Embryo at E8.5, mesenchyme 1	10532027	0.9730755259
6346	Brunskill_2014_24780627	Embryo at E8.5, mesenchyme 1	10523354	0.9730755259
6346	Brunskill_2014_24780627	Embryo at E8.5, mesenchyme 1	10384552	0.9730755259
6193	Xue_2013_23961710	Mouse embryo TS13 rep2	1418625_s_at	0.9730624055
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch 4	10492658	0.9730599393
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc male endothelial cells rep3	10423180	0.9730475937
6313	Doering_2012_23159438	Naive CD44Lo CD8+ T cells from C57BL/6 CD8+ Naive	10545765	0.9730456056
6313	Doering_2012_23159438	Naive CD44Lo CD8+ T cells from C57BL/6 CD8+ Naive	10501857	0.9730456056
6313	Doering_2012_23159438	Naive CD44Lo CD8+ T cells from C57BL/6 CD8+ Naive	10496626	0.9730456056
6313	Doering_2012_23159438	Naive CD44Lo CD8+ T cells from C57BL/6 CD8+ Naive	10491967	0.9730456056
6313	Doering_2012_23159438	Naive CD44Lo CD8+ T cells from C57BL/6 CD8+ Naive	10480032	0.9730456056
6501	Nolan_2013_23871589a	Bone Marrow Day 28 B	10514368	0.9730443389
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d30 p i with LCMV-Arm CD8+ Acute Day30-1	10422161	0.9730434883
6346	Brunskill_2014_24780627	Embryo at E10.5, mandibular arch 3	10513181	0.9730353564
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d15 p i with LCMV-Arm CD8+ Acute Day15	10417617	0.9730351118
6086	Bigas_2012_22802352	endothelial-like cell cKit(-) CD31(+) CD45(-) rep2	10513181	0.9730334615
6346	Brunskill_2014_24780627	Embryo at E10.5, mandibular arch 4	10513181	0.9730302264
6062	Jameson_2012_22438826	Gonad, 12.5 dpc female germ cells rep2	10580590	0.9730224891
6346	Brunskill_2014_24780627	Embryo at E8.5, non-floor plate neural epithelium 5	10565921	0.9730204689
6346	Brunskill_2014_24780627	Embryo at E10.5, lateral nasal eminence 4	10492658	0.9730171976
6310	Mackay_2013_24162776	spleen_tcm_3	10545765	0.9730117434
6310	Mackay_2013_24162776	spleen_tcm_3	10501857	0.9730117434
6310	Mackay_2013_24162776	spleen_tcm_3	10496626	0.9730117434
6310	Mackay_2013_24162776	spleen_tcm_3	10491967	0.9730117434
6310	Mackay_2013_24162776	spleen_tcm_3	10480032	0.9730117434
6346	Brunskill_2014_24780627	Embryo at E9.5, otic vesicle 1	10547936	0.973010451
6346	Brunskill_2014_24780627	Embryo at E9.5, epidermal ectoderm 3	10532027	0.9730081679
6346	Brunskill_2014_24780627	Embryo at E9.5, epidermal ectoderm 3	10523354	0.9730081679
6346	Brunskill_2014_24780627	Embryo at E9.5, epidermal ectoderm 3	10384552	0.9730081679
6310	Mackay_2013_24162776	skin_γδ_detc_1	10353189	0.9730080444
6062	Jameson_2012_22438826	Gonad, 11.5 dpc female vascular associated mesenchymal cells rep3	10547936	0.9730072437
6062	Jameson_2012_22438826	Gonad, 11.5 dpc male mesenchymal cells rep1	10455780	0.9730026405
6062	Jameson_2012_22438826	Gonad and mesonephros, 11.5 dpc male endothelial cells rep3	10514368	0.9729963606
6271	Doyle_2008_19013282	Cholinergic Neurons, Corpus Striatum, Unbound RNA, replicate 1	1418625_s_at	0.9729732031
6310	Mackay_2013_24162776	skin_γδ_detc_3	10353189	0.9729697211
6346	Brunskill_2014_24780627	Embryo at E8.5, mesenchyme 4	10565921	0.9729695442
6310	Mackay_2013_24162776	spleen_tcm_2	10353250	0.9729666351
5001	Ieda_2010_20691899	aMHC neonatal cardiac fibroblasts 2 weeks GFP- rep2	10571876	0.9729600005
6501	Nolan_2013_23871589a	Glomerulus C	10481344	0.9729586388
6062	Jameson_2012_22438826	Gonad, 11.5 dpc male vascular associated mesenchymal cells rep1	10547936	0.972944845
6346	Brunskill_2014_24780627	Embryo at E9.5, otic vesicle 3	10605554	0.9729343881
6346	Brunskill_2014_24780627	Embryo at E9.5, otic vesicle 3	10553516	0.9729343881
6271	Doyle_2008_19013282	Drd2+ Medium Spiny Neurons, Striatum, TRAP RNA, replicate 1	1418625_s_at	0.9729329482
6501	Nolan_2013_23871589a	Liver Day 2 Post Hepatectomy B	10374764	0.9729187414
6031	Miller_2008_18478100	mESC cardiac diff day 6 GFP-, rep 2	1418625_s_at	0.9729048757
5001	Ieda_2010_20691899	aMHC induced cardiomyocytes 2 weeks GFP+ rep1	10492658	0.9728904699
6346	Brunskill_2014_24780627	Embryo at E9.5, neuroepithelium 2	10422161	0.9728863175
6346	Brunskill_2014_24780627	Embryo at E8.5, non-floor plate neural epithelium 5	10532027	0.9728816425
6346	Brunskill_2014_24780627	Embryo at E8.5, non-floor plate neural epithelium 5	10523354	0.9728816425
6346	Brunskill_2014_24780627	Embryo at E8.5, non-floor plate neural epithelium 5	10384552	0.9728816425
6501	Nolan_2013_23871589a	Testis B	10492658	0.9728741131
6346	Brunskill_2014_24780627	Embryo at E9.5, epidermal ectoderm 4	10374764	0.9728716172
6501	Nolan_2013_23871589a	Spleen A	10353189	0.9728694143
6346	Brunskill_2014_24780627	Embryo at E8.5, mesenchyme 2	10548143	0.9728606817
6316	Liu_2012_22987803	CD4T_Cxcr5-Bcl6-_1	10425903	0.9728582303
6346	Brunskill_2014_24780627	Embryo at E10.5, olfactory pit 1	10492658	0.9728573076
6346	Brunskill_2014_24780627	Embryo at E9.5, neuroepithelium 3	10481344	0.9728551945
4000	Asselin-Labat_2010_20383121	luminal_GSM511133	ILMN_1377924	0.9728432183
6062	Jameson_2012_22438826	Gonad, 11.5 dpc female supporting cell precursors (follicle cells/pre-Granulosa cells) rep3	10455780	0.9728424066
6346	Brunskill_2014_24780627	Embryo at E8.5, mesenchyme 4	10532027	0.9728325386
6346	Brunskill_2014_24780627	Embryo at E8.5, mesenchyme 4	10523354	0.9728325386
6346	Brunskill_2014_24780627	Embryo at E8.5, mesenchyme 4	10384552	0.9728325386
6346	Brunskill_2014_24780627	Embryo at E9.5, maxillary arch 4	10571876	0.9728287455
6346	Brunskill_2014_24780627	Embryo at E10.5, control neuroepithelium not flanking facial emincences 2	10513181	0.9728272423
6346	Brunskill_2014_24780627	Embryo at E9.5, otic vesicle 5	10571876	0.9728179033
6062	Jameson_2012_22438826	Gonad, 12.5 dpc interstitial cell subset and fetal Leydig cells rep1	10547936	0.9728168164
6346	Brunskill_2014_24780627	Embryo at E9.5, cranial mesenchyme 4	10426435	0.9728043398
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d6 p i with LCMV-Arm CD8+ Acute Day6-3	10481344	0.9727968394
5001	Ieda_2010_20691899	aMHC neonatal cardiac fibroblasts 4 weeks GFP- rep2	10605554	0.9727968254
5001	Ieda_2010_20691899	aMHC neonatal cardiac fibroblasts 4 weeks GFP- rep2	10553516	0.9727968254
4000	Asselin-Labat_2010_20383121	MaSC_GSM511135	ILMN_1377924	0.9727943102
6062	Jameson_2012_22438826	Gonad, 12.5 dpc male germ cells rep1	10411452	0.9727923654
6501	Nolan_2013_23871589a	Liver Steady State B v2	10353189	0.9727889571
6501	Nolan_2013_23871589a	Liver Steady State B	10353189	0.9727889571
6346	Brunskill_2014_24780627	Embryo at E10.5, neuroepithelium underlying lateral nasal prominence 2	10422655	0.9727832914
6346	Brunskill_2014_24780627	Embryo at E9.5, epidermal ectoderm 5	10492658	0.9727610591
6346	Brunskill_2014_24780627	Embryo at E9.5, cranial mesenchyme 2	10580590	0.9727602955
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch 5	10492658	0.9727587962
6062	Jameson_2012_22438826	Gonad, 11.5 dpc female mesenchymal cells rep1	10455780	0.9727576853
6086	Bigas_2012_22802352	endothelial-like cell cKit(-) CD31(+) CD45(-) rep3	10423180	0.9727457658
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch 1	10562639	0.9727454065
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc male interstitial cells rep2	10481344	0.9727422452
6501	Nolan_2013_23871589a	Bone Marrow Day 28 B	10353189	0.9727356169
6062	Jameson_2012_22438826	Gonad, 11.5 dpc male vascular associated mesenchymal cells rep2	10455780	0.9727328547
6455	Zigmond_2014_24890723	KC Steady State, replicate 1	10425903	0.9727240539
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch epidermal ectoderm 2	10374764	0.9727236906
6310	Mackay_2013_24162776	skin_trm_3	10547936	0.9727145907
5001	Ieda_2010_20691899	aMHC induced cardiomyocytes 2 weeks GFP+ rep3	10514368	0.9727041341
6316	Liu_2012_22987803	CD4T_Cxcr5+Bcl6+_2	10414431	0.9727039359
6501	Nolan_2013_23871589a	Bone Marrow Steady State A v2	10374764	0.9727037257
6501	Nolan_2013_23871589a	Bone Marrow Steady State A	10374764	0.9727037257
6501	Nolan_2013_23871589a	Testis C	10422655	0.9727001303
6501	Nolan_2013_23871589a	Muscle B	10513181	0.9726952433
6346	Brunskill_2014_24780627	Embryo at E9.5, maxillary arch 2	10528167	0.9726787406
6346	Brunskill_2014_24780627	Embryo at E9.5, epidermal ectoderm 4	10532027	0.9726779997
6346	Brunskill_2014_24780627	Embryo at E9.5, epidermal ectoderm 4	10523354	0.9726779997
6346	Brunskill_2014_24780627	Embryo at E9.5, epidermal ectoderm 4	10384552	0.9726779997
6346	Brunskill_2014_24780627	Embryo at E9.5, cranial mesenchyme 5	10422161	0.9726779996
5001	Ieda_2010_20691899	aMHC neonatal cardiac fibroblasts 2 weeks GFP- rep2	10492658	0.9726532414
6086	Bigas_2012_22802352	endothelial-like cell cKit(-) CD31(+) CD45(-) rep3	10513181	0.9726515337
6501	Nolan_2013_23871589a	Bone Marrow Day 21 B	10455780	0.9726431754
6346	Brunskill_2014_24780627	Embryo at E9.5, neuroepithelium 5	10452415	0.972638978
6501	Nolan_2013_23871589a	Muscle C	10547936	0.9726354549
6310	Mackay_2013_24162776	skin_αβ_detc_1	10547936	0.9726322391
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d6 p i with LCMV-Clone 13 CD8+ Chronic Day6-2	10547936	0.9726299373
6501	Nolan_2013_23871589a	Heart B	10423180	0.972626515
5001	Ieda_2010_20691899	aMHC neonatal cardio fibroblasts GFP- rep3	10423180	0.9726185245
6086	Bigas_2012_22802352	endothelial-like cell cKit(-) CD31(+) CD45(-) rep2	10423180	0.9726071003
6062	Jameson_2012_22438826	P0 mouse (from Steve Potter) rep1	10353189	0.9726043804
6501	Nolan_2013_23871589a	Heart C	10353189	0.972603328
6264	Ding_2012_22281595	Whole BM, replicate 3	10455780	0.9726024598
6310	Mackay_2013_24162776	spleen_tcm_3	10565921	0.9726002746
6307	Baldwin_2013_24194523	D6 KO2_d2 3XTPA-Day 2 	1418625_s_at	0.9725968871
6271	Doyle_2008_19013282	Drd1+ Medium Spiny Neurons, Striatum, TRAP RNA, replicate 3	1418625_s_at	0.9725803517
6062	Jameson_2012_22438826	Gonad and mesonephros, 11.5 dpc male endothelial cells rep2	10513181	0.9725772979
6346	Brunskill_2014_24780627	Embryo at E9.5, maxillary arch 5	10426435	0.9725769936
6315	Henrickson_2013_24054328	NH2009121414	1418625_s_at	0.9725667518
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc male endothelial cells rep1	10547936	0.9725642074
6062	Jameson_2012_22438826	Gonad, 11.5 dpc female mesenchymal cells rep2	10513181	0.9725633863
6307	Baldwin_2013_24194523	WT1_d2 3XTPA-Day 2 	1418625_s_at	0.9725616934
6264	Ding_2012_22281595	Whole BM, replicate 3	10492658	0.9725582826
6346	Brunskill_2014_24780627	Embryo at E9.5, epidermal ectoderm 3	10447699	0.9725555868
6193	Xue_2013_23961710	Fertilised egg rep_3	1418625_s_at	0.9725526482
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d15 p i with LCMV-Arm CD8+ Acute Day15-1	10353250	0.9725433775
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc male Sertoli cells rep2	10423180	0.9725389114
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d6 p i with LCMV-Clone 13 CD8+ Chronic Day6-1	10455780	0.9725340285
6346	Brunskill_2014_24780627	Embryo at E9.5, epidermal ectoderm 4	10571876	0.9725328114
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female meiotic germ cells rep1	10580590	0.9725164448
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch 4	10578545	0.9725097255
6313	Doering_2012_23159438	H2-Db GP33-specific CD8+ T cells from C57BL/6 d30 p i with LCMV-Arm CD8+ Acute Day30-2	10422161	0.9724954121
6501	Nolan_2013_23871589a	Liver Steady State B v2	10498405	0.9724904946
6501	Nolan_2013_23871589a	Liver Steady State B	10498405	0.9724904946
6346	Brunskill_2014_24780627	Embryo at E10.5, mandibular arch 3	10562639	0.9724825338
6346	Brunskill_2014_24780627	Embryo at E9.5, otic vesicle 1	10605554	0.9724792344
6346	Brunskill_2014_24780627	Embryo at E9.5, otic vesicle 1	10553516	0.9724792344
6310	Mackay_2013_24162776	spleen_tcm_3	10580590	0.9724769542
6062	Jameson_2012_22438826	Gonad, 11.5 dpc male supporting cell precursors (pre-Sertoli) rep1	10492658	0.9724667178
6316	Liu_2012_22987803	CD4T_Cxcr5+Bcl6-_1	10414431	0.9724658228
6501	Nolan_2013_23871589a	Testis A	10605554	0.972463315
6501	Nolan_2013_23871589a	Testis A	10553516	0.972463315
6271	Doyle_2008_19013282	Layer 6 Neurons, Cortex, TRAP RNA, replicate 3	1418625_s_at	0.9724633034
6501	Nolan_2013_23871589a	Bone Marrow Day 10 B	10426435	0.9724616461
6346	Brunskill_2014_24780627	Embryo at E8.5, non-floor plate neural epithelium 4	10565921	0.972460418
6193	Xue_2013_23961710	Newborn mouse rep1	1418625_s_at	0.972459955
6346	Brunskill_2014_24780627	Embryo at E9.5, mandibular arch 2	10580590	0.9724565682
6313	Doering_2012_23159438	Naive CD44Lo CD8+ T cells from C57BL/6 CD8+ Naive-3	10580590	0.9724556486
6346	Brunskill_2014_24780627	Embryo at E10.5, mandibular arch 4	10426435	0.9724541238
6310	Mackay_2013_24162776	spleen_tcm_3	10532027	0.9724358526
6310	Mackay_2013_24162776	spleen_tcm_3	10523354	0.9724358526
6310	Mackay_2013_24162776	spleen_tcm_3	10384552	0.9724358526
6310	Mackay_2013_24162776	skin_αβ_detc_1	10423180	0.9724252553
6501	Nolan_2013_23871589a	Spleen B	10513181	0.9724222231
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc male Sertoli cells rep1	10513181	0.9724176857
6062	Jameson_2012_22438826	Gonad, 12.5 dpc female vascular associated mesenchymal stromal cells (sorted on Smaa-EYFP) rep1	10547936	0.9724156228
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch epidermal ectoderm 1	10548143	0.9724121893
5001	Ieda_2010_20691899	aMHC neonatal cardio fibroblasts GFP- rep3	10513181	0.9723981264
5001	Ieda_2010_20691899	aMHC induced cardiomyocytes 4 weeks GFP+ rep1	10498405	0.9723945661
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc female endothelial cells rep2	10411452	0.9723704942
6307	Baldwin_2013_24194523	WT3_d6 3XTPA-Day 6 	1418625_s_at	0.9723661803
6086	Bigas_2012_22802352	endothelial-like cell cKit(+) CD31(+) CD45(-) rep2	10605554	0.972365525
6086	Bigas_2012_22802352	endothelial-like cell cKit(+) CD31(+) CD45(-) rep2	10553516	0.972365525
5001	Ieda_2010_20691899	aMHC neonatal cardiomyocytes GFP+ rep3	10498405	0.9723616446
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch epidermal ectoderm 1	10411452	0.972360485
6062	Jameson_2012_22438826	Gonad, 12.5 dpc male Sertoli cells rep3	10498405	0.9723582734
6346	Brunskill_2014_24780627	Embryo at E9.5, epidermal ectoderm 3	10571876	0.9723545059
6346	Brunskill_2014_24780627	Embryo at E10.5, neuroepithelium underlying lateral nasal prominence 3	10565921	0.9723489246
6346	Brunskill_2014_24780627	Embryo at E10.5, medial nasal prominence 4	10423180	0.9723483803
6062	Jameson_2012_22438826	Gonad, 12.5 dpc female germ cells rep2	10532027	0.9723467411
6062	Jameson_2012_22438826	Gonad, 12.5 dpc female germ cells rep2	10523354	0.9723467411
6062	Jameson_2012_22438826	Gonad, 12.5 dpc female germ cells rep2	10384552	0.9723467411
6264	Ding_2012_22281595	Whole BM, replicate 3	10426435	0.9723374265
6346	Brunskill_2014_24780627	Embryo at E10.5, central neuroepithelium at midline 4	10374764	0.9723373868
6086	Bigas_2012_22802352	endothelial-like cell cKit(+) CD31(+) CD45(-) rep1	10422655	0.9723339415
6501	Nolan_2013_23871589a	Liver Steady State C v2	10353189	0.9723323272
6501	Nolan_2013_23871589a	Liver Steady State C	10353189	0.9723323272
6062	Jameson_2012_22438826	Gonad, Embryo 13.5 dpc male Sertoli cells rep2	10513181	0.9723263938
6346	Brunskill_2014_24780627	Embryo at E8.5, non-floor plate neural epithelium 4	10532027	0.9723199798
6346	Brunskill_2014_24780627	Embryo at E8.5, non-floor plate neural epithelium 4	10523354	0.9723199798
6346	Brunskill_2014_24780627	Embryo at E8.5, non-floor plate neural epithelium 4	10384552	0.9723199798
5001	Ieda_2010_20691899	aMHC neonatal cardiomyocytes GFP+ rep3	10374764	0.9723171544
6346	Brunskill_2014_24780627	Embryo at E9.5, cranial mesenchyme 4	10492658	0.9723142148
5001	Ieda_2010_20691899	aMHC neonatal cardiomyocytes GFP+ rep2	10374764	0.972313799
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch 5	10562639	0.9723108433
6062	Jameson_2012_22438826	Gonad, 11.5 dpc female mesenchymal cells rep2	10423180	0.9723087624
6346	Brunskill_2014_24780627	Embryo at E9.5, otic vesicle 2	10513181	0.9722991392
6346	Brunskill_2014_24780627	Embryo at E10.5, maxillary arch 2	10547936	0.9722972575
6346	Brunskill_2014_24780627	Embryo at E9.5, neuroepithelium 5	10579769	0.9722935244
6086	Bigas_2012_22802352	endothelial-like cell cKit(+) CD31(+) CD45(-) rep1	10514368	0.9722860354
6109	Qin_2012_22286172	Primordial germ cells mixed E11.5 replicate 1	101214_f_at	0.9722850735
